,True,Predicted,Cat
1507,1,0.388923704624176,"typos, expand contractions, remove punctuation"
1508,1,0.3889752924442291,"typos, expand contractions, remove punctuation"
1509,1,0.3888934850692749,"typos, expand contractions, remove punctuation"
1510,0,0.3888620436191559,"typos, expand contractions, remove punctuation"
1511,1,0.38874414563179016,"typos, expand contractions, remove punctuation"
1512,0,0.38875800371170044,"typos, expand contractions, remove punctuation"
1513,0,0.3886665105819702,"typos, expand contractions, remove punctuation"
1514,0,0.38884037733078003,"typos, expand contractions, remove punctuation"
1515,0,0.3884163200855255,"typos, expand contractions, remove punctuation"
1516,1,0.3884391784667969,"typos, expand contractions, remove punctuation"
1517,0,0.3886616826057434,"typos, expand contractions, remove punctuation"
1518,1,0.3889038562774658,"typos, expand contractions, remove punctuation"
1519,0,0.38885805010795593,"typos, expand contractions, remove punctuation"
1520,0,0.38891902565956116,"typos, expand contractions, remove punctuation"
1521,0,0.38879507780075073,"typos, expand contractions, remove punctuation"
1522,0,0.3885148763656616,"typos, expand contractions, remove punctuation"
1523,1,0.38864701986312866,"typos, expand contractions, remove punctuation"
1524,0,0.388869047164917,"typos, expand contractions, remove punctuation"
1525,0,0.38855332136154175,"typos, expand contractions, remove punctuation"
1526,0,0.38866734504699707,"typos, expand contractions, remove punctuation"
1527,0,0.3885734975337982,"typos, expand contractions, remove punctuation"
1528,0,0.3885442316532135,"typos, expand contractions, remove punctuation"
1529,0,0.3886081278324127,"typos, expand contractions, remove punctuation"
1530,0,0.38869577646255493,"typos, expand contractions, remove punctuation"
1531,0,0.38861873745918274,"typos, expand contractions, remove punctuation"
1532,0,0.3885279893875122,"typos, expand contractions, remove punctuation"
1533,0,0.38863927125930786,"typos, expand contractions, remove punctuation"
1534,0,0.3885922431945801,"typos, expand contractions, remove punctuation"
1535,0,0.38889023661613464,"typos, expand contractions, remove punctuation"
1536,0,0.38883763551712036,"typos, expand contractions, remove punctuation"
1537,0,0.38863253593444824,"typos, expand contractions, remove punctuation"
1538,0,0.38839852809906006,"typos, expand contractions, remove punctuation"
1539,1,0.388630211353302,"typos, expand contractions, remove punctuation"
1540,0,0.3886297047138214,"typos, expand contractions, remove punctuation"
1541,0,0.38888269662857056,"typos, expand contractions, remove punctuation"
1542,1,0.3884793519973755,"typos, expand contractions, remove punctuation"
1543,1,0.3889221251010895,"typos, expand contractions, remove punctuation"
1544,0,0.38887935876846313,"typos, expand contractions, remove punctuation"
1545,0,0.3886335790157318,"typos, expand contractions, remove punctuation"
1546,1,0.3885979652404785,"typos, expand contractions, remove punctuation"
1547,1,0.3888325095176697,"typos, expand contractions, remove punctuation"
1548,0,0.3882824778556824,"typos, expand contractions, remove punctuation"
1549,1,0.3883483111858368,"typos, expand contractions, remove punctuation"
1550,1,0.3883157968521118,"typos, expand contractions, remove punctuation"
1551,1,0.3884422779083252,"typos, expand contractions, remove punctuation"
1552,1,0.3885546922683716,"typos, expand contractions, remove punctuation"
1553,0,0.3888236880302429,"typos, expand contractions, remove punctuation"
1554,0,0.3886220157146454,"typos, expand contractions, remove punctuation"
1555,1,0.3887496590614319,"typos, expand contractions, remove punctuation"
1556,0,0.3891249895095825,"typos, expand contractions, remove punctuation"
1557,0,0.38918572664260864,"typos, expand contractions, remove punctuation"
1558,1,0.38826465606689453,"typos, expand contractions, remove punctuation"
1559,0,0.38875308632850647,"typos, expand contractions, remove punctuation"
1560,0,0.38877072930336,"typos, expand contractions, remove punctuation"
1561,0,0.38880327343940735,"typos, expand contractions, remove punctuation"
1562,0,0.38882148265838623,"typos, expand contractions, remove punctuation"
1563,0,0.3887976408004761,"typos, expand contractions, remove punctuation"
1564,0,0.38880813121795654,"typos, expand contractions, remove punctuation"
1565,0,0.38890427350997925,"typos, expand contractions, remove punctuation"
1566,0,0.3889133036136627,"typos, expand contractions, remove punctuation"
1567,0,0.3889704942703247,"typos, expand contractions, remove punctuation"
1568,0,0.38894373178482056,"typos, expand contractions, remove punctuation"
1569,0,0.38869813084602356,"typos, expand contractions, remove punctuation"
1570,0,0.3886978328227997,"typos, expand contractions, remove punctuation"
1571,0,0.388600617647171,"typos, expand contractions, remove punctuation"
1572,0,0.38875478506088257,"typos, expand contractions, remove punctuation"
1573,0,0.38873398303985596,"typos, expand contractions, remove punctuation"
1574,0,0.38856154680252075,"typos, expand contractions, remove punctuation"
1575,0,0.38850265741348267,"typos, expand contractions, remove punctuation"
1576,0,0.38894087076187134,"typos, expand contractions, remove punctuation"
1577,0,0.3887344002723694,"typos, expand contractions, remove punctuation"
1578,0,0.3886318802833557,"typos, expand contractions, remove punctuation"
1579,0,0.3885853886604309,"typos, expand contractions, remove punctuation"
1580,1,0.3886522948741913,"typos, expand contractions, remove punctuation"
1581,1,0.3883601129055023,"typos, expand contractions, remove punctuation"
1582,1,0.38892775774002075,"typos, expand contractions, remove punctuation"
1583,1,0.3885519802570343,"typos, expand contractions, remove punctuation"
1584,1,0.38852548599243164,"typos, expand contractions, remove punctuation"
1585,1,0.3888411521911621,"typos, expand contractions, remove punctuation"
1586,0,0.388701468706131,"typos, expand contractions, remove punctuation"
1587,0,0.3887016773223877,"typos, expand contractions, remove punctuation"
1588,0,0.3887805938720703,"typos, expand contractions, remove punctuation"
1589,1,0.38890448212623596,"typos, expand contractions, remove punctuation"
1590,0,0.3885183334350586,"typos, expand contractions, remove punctuation"
1591,1,0.3887442350387573,"typos, expand contractions, remove punctuation"
1592,1,0.3885396420955658,"typos, expand contractions, remove punctuation"
1593,0,0.38854581117630005,"typos, expand contractions, remove punctuation"
1594,0,0.3886137902736664,"typos, expand contractions, remove punctuation"
1595,1,0.3886971175670624,"typos, expand contractions, remove punctuation"
1596,1,0.38873013854026794,"typos, expand contractions, remove punctuation"
1597,0,0.3884270489215851,"typos, expand contractions, remove punctuation"
1598,1,0.38868820667266846,"typos, expand contractions, remove punctuation"
1599,0,0.38881292939186096,"typos, expand contractions, remove punctuation"
1600,0,0.38864755630493164,"typos, expand contractions, remove punctuation"
1601,1,0.388932466506958,"typos, expand contractions, remove punctuation"
1602,0,0.38823601603507996,"typos, expand contractions, remove punctuation"
1603,1,0.38853541016578674,"typos, expand contractions, remove punctuation"
1604,0,0.38875606656074524,"typos, expand contractions, remove punctuation"
1605,1,0.3885422348976135,"typos, expand contractions, remove punctuation"
1606,0,0.3884877562522888,"typos, expand contractions, remove punctuation"
1607,0,0.38927507400512695,"typos, expand contractions, remove punctuation"
1608,0,0.3886626362800598,"typos, expand contractions, remove punctuation"
1609,0,0.38846173882484436,"typos, expand contractions, remove punctuation"
1610,1,0.3886251449584961,"typos, expand contractions, remove punctuation"
1611,1,0.38865774869918823,"typos, expand contractions, remove punctuation"
1612,0,0.38854604959487915,"typos, expand contractions, remove punctuation"
1613,0,0.38873618841171265,"typos, expand contractions, remove punctuation"
1614,0,0.3885718286037445,"typos, expand contractions, remove punctuation"
1615,0,0.3884150981903076,"typos, expand contractions, remove punctuation"
1616,0,0.38880491256713867,"typos, expand contractions, remove punctuation"
1617,0,0.388641893863678,"typos, expand contractions, remove punctuation"
1618,0,0.38887518644332886,"typos, expand contractions, remove punctuation"
1619,0,0.38859933614730835,"typos, expand contractions, remove punctuation"
1620,0,0.3885127305984497,"typos, expand contractions, remove punctuation"
1621,0,0.38851308822631836,"typos, expand contractions, remove punctuation"
1622,0,0.38850754499435425,"typos, expand contractions, remove punctuation"
1623,0,0.38847821950912476,"typos, expand contractions, remove punctuation"
1624,0,0.3884688913822174,"typos, expand contractions, remove punctuation"
1625,1,0.38912707567214966,"typos, expand contractions, remove punctuation"
1626,1,0.388474702835083,"typos, expand contractions, remove punctuation"
1627,1,0.3887809216976166,"typos, expand contractions, remove punctuation"
1628,0,0.3888603746891022,"typos, expand contractions, remove punctuation"
1629,0,0.3888354003429413,"typos, expand contractions, remove punctuation"
1630,0,0.3885605037212372,"typos, expand contractions, remove punctuation"
1631,0,0.38866615295410156,"typos, expand contractions, remove punctuation"
1632,0,0.388717383146286,"typos, expand contractions, remove punctuation"
1633,0,0.3888701796531677,"typos, expand contractions, remove punctuation"
1634,1,0.3887433111667633,"typos, expand contractions, remove punctuation"
1635,1,0.38848772644996643,"typos, expand contractions, remove punctuation"
1636,1,0.3887940049171448,"typos, expand contractions, remove punctuation"
1637,1,0.3886646330356598,"typos, expand contractions, remove punctuation"
1638,0,0.3887893557548523,"typos, expand contractions, remove punctuation"
1639,1,0.389238178730011,"typos, expand contractions, remove punctuation"
1640,0,0.38856038451194763,"typos, expand contractions, remove punctuation"
1641,1,0.3887098729610443,"typos, expand contractions, remove punctuation"
1642,1,0.3889296352863312,"typos, expand contractions, remove punctuation"
1643,1,0.3884611129760742,"typos, expand contractions, remove punctuation"
1644,0,0.38875532150268555,"typos, expand contractions, remove punctuation"
1645,0,0.38867586851119995,"typos, expand contractions, remove punctuation"
1646,1,0.38860881328582764,"typos, expand contractions, remove punctuation"
1647,1,0.3888813555240631,"typos, expand contractions, remove punctuation"
1648,1,0.3886215090751648,"typos, expand contractions, remove punctuation"
1649,0,0.38872838020324707,"typos, expand contractions, remove punctuation"
1650,0,0.3890642523765564,"typos, expand contractions, remove punctuation"
1651,0,0.38879069685935974,"typos, expand contractions, remove punctuation"
1652,0,0.38887840509414673,"typos, expand contractions, remove punctuation"
1653,0,0.3886887729167938,"typos, expand contractions, remove punctuation"
1654,1,0.38887402415275574,"typos, expand contractions, remove punctuation"
1655,0,0.3884027600288391,"typos, expand contractions, remove punctuation"
1656,0,0.38835713267326355,"typos, expand contractions, remove punctuation"
1657,0,0.3885810375213623,"typos, expand contractions, remove punctuation"
1658,0,0.388685405254364,"typos, expand contractions, remove punctuation"
1659,0,0.38873371481895447,"typos, expand contractions, remove punctuation"
1660,0,0.3888808786869049,"typos, expand contractions, remove punctuation"
1661,1,0.3885706663131714,"typos, expand contractions, remove punctuation"
1662,1,0.3888983130455017,"typos, expand contractions, remove punctuation"
1663,1,0.3890021741390228,"typos, expand contractions, remove punctuation"
1664,1,0.3886638879776001,"typos, expand contractions, remove punctuation"
1665,1,0.3888484537601471,"typos, expand contractions, remove punctuation"
1666,1,0.38864022493362427,"typos, expand contractions, remove punctuation"
1667,1,0.3888523280620575,"typos, expand contractions, remove punctuation"
1668,1,0.38886794447898865,"typos, expand contractions, remove punctuation"
1669,1,0.38855060935020447,"typos, expand contractions, remove punctuation"
1670,1,0.3888974189758301,"typos, expand contractions, remove punctuation"
1671,0,0.3886210322380066,"typos, expand contractions, remove punctuation"
1672,1,0.3888140320777893,"typos, expand contractions, remove punctuation"
1673,0,0.3885006010532379,"typos, expand contractions, remove punctuation"
1674,1,0.3886345326900482,"typos, expand contractions, remove punctuation"
1675,0,0.38878387212753296,"typos, expand contractions, remove punctuation"
1676,1,0.3890525698661804,"typos, expand contractions, remove punctuation"
1677,1,0.38906213641166687,"typos, expand contractions, remove punctuation"
1678,1,0.389132559299469,"typos, expand contractions, remove punctuation"
1679,0,0.38915616273880005,"typos, expand contractions, remove punctuation"
1680,1,0.38911399245262146,"typos, expand contractions, remove punctuation"
1681,0,0.3890913724899292,"typos, expand contractions, remove punctuation"
1682,1,0.389056921005249,"typos, expand contractions, remove punctuation"
1683,1,0.38902685046195984,"typos, expand contractions, remove punctuation"
1684,1,0.3886300325393677,"typos, expand contractions, remove punctuation"
1685,1,0.3886300325393677,"typos, expand contractions, remove punctuation"
1686,1,0.3888697028160095,"typos, expand contractions, remove punctuation"
1687,0,0.3886660039424896,"typos, expand contractions, remove punctuation"
1688,1,0.3889284133911133,"typos, expand contractions, remove punctuation"
1689,0,0.3889310956001282,"typos, expand contractions, remove punctuation"
1690,0,0.38853421807289124,"typos, expand contractions, remove punctuation"
1691,1,0.38835588097572327,"typos, expand contractions, remove punctuation"
1692,0,0.3887161612510681,"typos, expand contractions, remove punctuation"
1693,0,0.38872483372688293,"typos, expand contractions, remove punctuation"
1694,1,0.3886105418205261,"typos, expand contractions, remove punctuation"
1695,0,0.3888731002807617,"typos, expand contractions, remove punctuation"
1696,0,0.3889200687408447,"typos, expand contractions, remove punctuation"
1697,1,0.38895589113235474,"typos, expand contractions, remove punctuation"
1698,0,0.3889487087726593,"typos, expand contractions, remove punctuation"
1699,0,0.3887658417224884,"typos, expand contractions, remove punctuation"
1700,0,0.38871872425079346,"typos, expand contractions, remove punctuation"
1701,0,0.38863605260849,"typos, expand contractions, remove punctuation"
1702,0,0.38871780037879944,"typos, expand contractions, remove punctuation"
1703,1,0.3888888359069824,"typos, expand contractions, remove punctuation"
1704,0,0.3886827826499939,"typos, expand contractions, remove punctuation"
1705,0,0.3887462615966797,"typos, expand contractions, remove punctuation"
1706,1,0.3884904980659485,"typos, expand contractions, remove punctuation"
1707,1,0.3888915777206421,"typos, expand contractions, remove punctuation"
1708,0,0.3889625072479248,"typos, expand contractions, remove punctuation"
1709,0,0.38882872462272644,"typos, expand contractions, remove punctuation"
1710,0,0.38840043544769287,"typos, expand contractions, remove punctuation"
1711,0,0.3889543414115906,"typos, expand contractions, remove punctuation"
1712,0,0.3887666165828705,"typos, expand contractions, remove punctuation"
1713,1,0.3885703980922699,"typos, expand contractions, remove punctuation"
1714,1,0.38849154114723206,"typos, expand contractions, remove punctuation"
1715,0,0.3884933888912201,"typos, expand contractions, remove punctuation"
1716,0,0.38841527700424194,"typos, expand contractions, remove punctuation"
1717,0,0.3885805904865265,"typos, expand contractions, remove punctuation"
1718,0,0.3886563181877136,"typos, expand contractions, remove punctuation"
1719,0,0.3887587785720825,"typos, expand contractions, remove punctuation"
1720,0,0.38895273208618164,"typos, expand contractions, remove punctuation"
1721,0,0.3884124755859375,"typos, expand contractions, remove punctuation"
1722,0,0.3886518180370331,"typos, expand contractions, remove punctuation"
1723,0,0.38863053917884827,"typos, expand contractions, remove punctuation"
1724,0,0.38865387439727783,"typos, expand contractions, remove punctuation"
1725,0,0.3887062966823578,"typos, expand contractions, remove punctuation"
1726,1,0.38845062255859375,"typos, expand contractions, remove punctuation"
1727,0,0.3884665071964264,"typos, expand contractions, remove punctuation"
1728,1,0.3887195587158203,"typos, expand contractions, remove punctuation"
1729,0,0.3888043463230133,"typos, expand contractions, remove punctuation"
1730,1,0.3889264464378357,"typos, expand contractions, remove punctuation"
1731,1,0.3889807164669037,"typos, expand contractions, remove punctuation"
1732,1,0.3887860178947449,"typos, expand contractions, remove punctuation"
1733,0,0.38871854543685913,"typos, expand contractions, remove punctuation"
1734,0,0.3884437382221222,"typos, expand contractions, remove punctuation"
1735,1,0.3888484239578247,"typos, expand contractions, remove punctuation"
1736,1,0.3889467418193817,"typos, expand contractions, remove punctuation"
1737,1,0.38885265588760376,"typos, expand contractions, remove punctuation"
1738,1,0.38901856541633606,"typos, expand contractions, remove punctuation"
1739,1,0.38894331455230713,"typos, expand contractions, remove punctuation"
1740,1,0.388853520154953,"typos, expand contractions, remove punctuation"
1741,1,0.3887196183204651,"typos, expand contractions, remove punctuation"
1742,1,0.38895291090011597,"typos, expand contractions, remove punctuation"
1743,1,0.3884401321411133,"typos, expand contractions, remove punctuation"
1744,0,0.38855308294296265,"typos, expand contractions, remove punctuation"
1745,1,0.38915377855300903,"typos, expand contractions, remove punctuation"
1746,1,0.3888605833053589,"typos, expand contractions, remove punctuation"
1747,1,0.38868680596351624,"typos, expand contractions, remove punctuation"
1748,0,0.38862112164497375,"typos, expand contractions, remove punctuation"
1749,1,0.38877490162849426,"typos, expand contractions, remove punctuation"
1750,1,0.3884769380092621,"typos, expand contractions, remove punctuation"
1751,1,0.38843491673469543,"typos, expand contractions, remove punctuation"
1752,0,0.38871410489082336,"typos, expand contractions, remove punctuation"
1753,1,0.3886958360671997,"typos, expand contractions, remove punctuation"
1754,0,0.388508677482605,"typos, expand contractions, remove punctuation"
1755,0,0.38866811990737915,"typos, expand contractions, remove punctuation"
1756,0,0.3889773488044739,"typos, expand contractions, remove punctuation"
1757,0,0.3889143168926239,"typos, expand contractions, remove punctuation"
1758,1,0.38873225450515747,"typos, expand contractions, remove punctuation"
1759,1,0.3889022171497345,"typos, expand contractions, remove punctuation"
1760,1,0.3892962634563446,"typos, expand contractions, remove punctuation"
1761,1,0.3889087736606598,"typos, expand contractions, remove punctuation"
1762,0,0.38878193497657776,"typos, expand contractions, remove punctuation"
1763,1,0.38889002799987793,"typos, expand contractions, remove punctuation"
1764,1,0.38869908452033997,"typos, expand contractions, remove punctuation"
1765,1,0.3886283040046692,"typos, expand contractions, remove punctuation"
1766,1,0.3889854848384857,"typos, expand contractions, remove punctuation"
1767,1,0.3889073431491852,"typos, expand contractions, remove punctuation"
1768,0,0.38870906829833984,"typos, expand contractions, remove punctuation"
1769,0,0.38876909017562866,"typos, expand contractions, remove punctuation"
1770,1,0.389117956161499,"typos, expand contractions, remove punctuation"
1771,0,0.3888976573944092,"typos, expand contractions, remove punctuation"
1772,0,0.38890838623046875,"typos, expand contractions, remove punctuation"
1773,0,0.38879501819610596,"typos, expand contractions, remove punctuation"
1774,0,0.3889212906360626,"typos, expand contractions, remove punctuation"
1775,0,0.3887368142604828,"typos, expand contractions, remove punctuation"
1776,1,0.38883745670318604,"typos, expand contractions, remove punctuation"
1777,1,0.38867613673210144,"typos, expand contractions, remove punctuation"
1778,0,0.3889100253582001,"typos, expand contractions, remove punctuation"
1779,0,0.38884082436561584,"typos, expand contractions, remove punctuation"
1780,0,0.3889211118221283,"typos, expand contractions, remove punctuation"
1781,0,0.3890247344970703,"typos, expand contractions, remove punctuation"
1782,1,0.38863998651504517,"typos, expand contractions, remove punctuation"
1783,0,0.38922250270843506,"typos, expand contractions, remove punctuation"
1784,0,0.38887321949005127,"typos, expand contractions, remove punctuation"
1785,0,0.3887993395328522,"typos, expand contractions, remove punctuation"
1786,0,0.388999879360199,"typos, expand contractions, remove punctuation"
1787,0,0.3886774182319641,"typos, expand contractions, remove punctuation"
1788,0,0.3889349699020386,"typos, expand contractions, remove punctuation"
1789,0,0.38887059688568115,"typos, expand contractions, remove punctuation"
1790,1,0.3890193700790405,"typos, expand contractions, remove punctuation"
1791,1,0.3886173963546753,"typos, expand contractions, remove punctuation"
1792,0,0.38873496651649475,"typos, expand contractions, remove punctuation"
1793,0,0.3885887563228607,"typos, expand contractions, remove punctuation"
1794,1,0.3886277675628662,"typos, expand contractions, remove punctuation"
1795,0,0.38861924409866333,"typos, expand contractions, remove punctuation"
1796,0,0.38867658376693726,"typos, expand contractions, remove punctuation"
1797,1,0.38880103826522827,"typos, expand contractions, remove punctuation"
1798,0,0.3885851204395294,"typos, expand contractions, remove punctuation"
1799,1,0.38872048258781433,"typos, expand contractions, remove punctuation"
1800,1,0.38882431387901306,"typos, expand contractions, remove punctuation"
1801,1,0.3887096047401428,"typos, expand contractions, remove punctuation"
1802,1,0.38889315724372864,"typos, expand contractions, remove punctuation"
1803,0,0.38870376348495483,"typos, expand contractions, remove punctuation"
1804,1,0.3886197507381439,"typos, expand contractions, remove punctuation"
1805,1,0.38884323835372925,"typos, expand contractions, remove punctuation"
1806,1,0.38887470960617065,"typos, expand contractions, remove punctuation"
1807,1,0.38876840472221375,"typos, expand contractions, remove punctuation"
1808,0,0.3889235556125641,"typos, expand contractions, remove punctuation"
1809,0,0.3887539803981781,"typos, expand contractions, remove punctuation"
1810,0,0.38850414752960205,"typos, expand contractions, remove punctuation"
1811,0,0.38861531019210815,"typos, expand contractions, remove punctuation"
1812,0,0.38851913809776306,"typos, expand contractions, remove punctuation"
1813,0,0.3885115385055542,"typos, expand contractions, remove punctuation"
1814,0,0.3886506259441376,"typos, expand contractions, remove punctuation"
1815,1,0.38884437084198,"typos, expand contractions, remove punctuation"
1816,1,0.3886553943157196,"typos, expand contractions, remove punctuation"
1817,0,0.38887637853622437,"typos, expand contractions, remove punctuation"
1818,1,0.3889599144458771,"typos, expand contractions, remove punctuation"
1819,1,0.38876649737358093,"typos, expand contractions, remove punctuation"
1820,1,0.3885498046875,"typos, expand contractions, remove punctuation"
1821,1,0.3889767527580261,"typos, expand contractions, remove punctuation"
1822,1,0.3887332081794739,"typos, expand contractions, remove punctuation"
1823,0,0.38883110880851746,"typos, expand contractions, remove punctuation"
1824,0,0.3887932002544403,"typos, expand contractions, remove punctuation"
1825,0,0.3884763717651367,"typos, expand contractions, remove punctuation"
1826,0,0.3887253999710083,"typos, expand contractions, remove punctuation"
1827,1,0.38873040676116943,"typos, expand contractions, remove punctuation"
1828,1,0.3888337016105652,"typos, expand contractions, remove punctuation"
1829,1,0.38920286297798157,"typos, expand contractions, remove punctuation"
1830,1,0.388638973236084,"typos, expand contractions, remove punctuation"
1831,1,0.3891977369785309,"typos, expand contractions, remove punctuation"
1832,0,0.388736754655838,"typos, expand contractions, remove punctuation"
1833,1,0.38873693346977234,"typos, expand contractions, remove punctuation"
1834,1,0.38833969831466675,"typos, expand contractions, remove punctuation"
1835,1,0.38844797015190125,"typos, expand contractions, remove punctuation"
1836,0,0.3888023793697357,"typos, expand contractions, remove punctuation"
1837,1,0.3887239396572113,"typos, expand contractions, remove punctuation"
1838,0,0.38891738653182983,"typos, expand contractions, remove punctuation"
1839,0,0.38914647698402405,"typos, expand contractions, remove punctuation"
1840,1,0.38915014266967773,"typos, expand contractions, remove punctuation"
1841,0,0.3889605402946472,"typos, expand contractions, remove punctuation"
1842,0,0.38877174258232117,"typos, expand contractions, remove punctuation"
1843,0,0.3891873359680176,"typos, expand contractions, remove punctuation"
1844,1,0.3889716863632202,"typos, expand contractions, remove punctuation"
1845,1,0.3892962634563446,"typos, expand contractions, remove punctuation"
1846,1,0.3889673948287964,"typos, expand contractions, remove punctuation"
1847,1,0.38837093114852905,"typos, expand contractions, remove punctuation"
1848,1,0.3885423243045807,"typos, expand contractions, remove punctuation"
1849,1,0.38887518644332886,"typos, expand contractions, remove punctuation"
1850,1,0.3887518644332886,"typos, expand contractions, remove punctuation"
1851,1,0.38867247104644775,"typos, expand contractions, remove punctuation"
1852,1,0.38895121216773987,"typos, expand contractions, remove punctuation"
1853,0,0.3884953260421753,"typos, expand contractions, remove punctuation"
1854,1,0.3892962634563446,"typos, expand contractions, remove punctuation"
1855,1,0.3891856372356415,"typos, expand contractions, remove punctuation"
1856,1,0.38884925842285156,"typos, expand contractions, remove punctuation"
1857,0,0.38873088359832764,"typos, expand contractions, remove punctuation"
1858,1,0.38919878005981445,"typos, expand contractions, remove punctuation"
1859,1,0.3889237642288208,"typos, expand contractions, remove punctuation"
1860,1,0.38839346170425415,"typos, expand contractions, remove punctuation"
1861,0,0.3890630602836609,"typos, expand contractions, remove punctuation"
1862,0,0.3886294662952423,"typos, expand contractions, remove punctuation"
1863,0,0.3885813057422638,"typos, expand contractions, remove punctuation"
1864,1,0.3882830739021301,"typos, expand contractions, remove punctuation"
1865,0,0.38892990350723267,"typos, expand contractions, remove punctuation"
1866,1,0.38888826966285706,"typos, expand contractions, remove punctuation"
1867,0,0.3886660635471344,"typos, expand contractions, remove punctuation"
1868,1,0.3888240456581116,"typos, expand contractions, remove punctuation"
1869,0,0.3887643814086914,"typos, expand contractions, remove punctuation"
1870,1,0.388873815536499,"typos, expand contractions, remove punctuation"
1871,0,0.3883465826511383,"typos, expand contractions, remove punctuation"
1872,1,0.3886757493019104,"typos, expand contractions, remove punctuation"
1873,0,0.3887433409690857,"typos, expand contractions, remove punctuation"
1874,0,0.3884229362010956,"typos, expand contractions, remove punctuation"
1875,0,0.38859155774116516,"typos, expand contractions, remove punctuation"
1876,0,0.3889915347099304,"typos, expand contractions, remove punctuation"
1877,1,0.3892962634563446,"typos, expand contractions, remove punctuation"
1878,0,0.38884127140045166,"typos, expand contractions, remove punctuation"
1879,0,0.38868993520736694,"typos, expand contractions, remove punctuation"
1880,0,0.3888804316520691,"typos, expand contractions, remove punctuation"
1881,0,0.38904112577438354,"typos, expand contractions, remove punctuation"
1882,0,0.38880980014801025,"typos, expand contractions, remove punctuation"
1883,0,0.3889932632446289,"typos, expand contractions, remove punctuation"
1884,1,0.3890179991722107,"typos, expand contractions, remove punctuation"
1885,0,0.38896599411964417,"typos, expand contractions, remove punctuation"
1886,1,0.38848844170570374,"typos, expand contractions, remove punctuation"
1887,0,0.3888218104839325,"typos, expand contractions, remove punctuation"
1888,0,0.3886946439743042,"typos, expand contractions, remove punctuation"
1889,0,0.38868293166160583,"typos, expand contractions, remove punctuation"
1890,1,0.3886253237724304,"typos, expand contractions, remove punctuation"
1891,0,0.38879016041755676,"typos, expand contractions, remove punctuation"
1892,1,0.38870203495025635,"typos, expand contractions, remove punctuation"
1893,1,0.3884667158126831,"typos, expand contractions, remove punctuation"
1894,1,0.3887439966201782,"typos, expand contractions, remove punctuation"
1895,0,0.3888791501522064,"typos, expand contractions, remove punctuation"
1896,0,0.3887402415275574,"typos, expand contractions, remove punctuation"
1897,0,0.38892805576324463,"typos, expand contractions, remove punctuation"
1898,0,0.38902172446250916,"typos, expand contractions, remove punctuation"
1899,0,0.3888002932071686,"typos, expand contractions, remove punctuation"
1900,0,0.3887251019477844,"typos, expand contractions, remove punctuation"
1901,0,0.38919901847839355,"typos, expand contractions, remove punctuation"
1902,0,0.38888633251190186,"typos, expand contractions, remove punctuation"
1903,0,0.3892962634563446,"typos, expand contractions, remove punctuation"
1904,0,0.3889032006263733,"typos, expand contractions, remove punctuation"
1905,0,0.38876885175704956,"typos, expand contractions, remove punctuation"
1906,0,0.3887312114238739,"typos, expand contractions, remove punctuation"
1907,0,0.3888319134712219,"typos, expand contractions, remove punctuation"
1908,0,0.3883771300315857,"typos, expand contractions, remove punctuation"
1909,0,0.38870686292648315,"typos, expand contractions, remove punctuation"
1910,0,0.3884483575820923,"typos, expand contractions, remove punctuation"
1911,0,0.38897356390953064,"typos, expand contractions, remove punctuation"
1912,0,0.3886510133743286,"typos, expand contractions, remove punctuation"
1913,0,0.3887592554092407,"typos, expand contractions, remove punctuation"
1914,0,0.38879233598709106,"typos, expand contractions, remove punctuation"
1915,0,0.3891577422618866,"typos, expand contractions, remove punctuation"
1916,0,0.38874056935310364,"typos, expand contractions, remove punctuation"
1917,0,0.38854581117630005,"typos, expand contractions, remove punctuation"
1918,1,0.3890296518802643,"typos, expand contractions, remove punctuation"
1919,1,0.38859471678733826,"typos, expand contractions, remove punctuation"
1920,0,0.3885517418384552,"typos, expand contractions, remove punctuation"
1921,0,0.3887077569961548,"typos, expand contractions, remove punctuation"
1922,0,0.38863903284072876,"typos, expand contractions, remove punctuation"
1923,0,0.3886299431324005,"typos, expand contractions, remove punctuation"
1924,0,0.3886433243751526,"typos, expand contractions, remove punctuation"
1925,0,0.38855454325675964,"typos, expand contractions, remove punctuation"
1926,0,0.38860172033309937,"typos, expand contractions, remove punctuation"
1927,0,0.3885147273540497,"typos, expand contractions, remove punctuation"
1928,0,0.38849034905433655,"typos, expand contractions, remove punctuation"
1929,0,0.3883991241455078,"typos, expand contractions, remove punctuation"
1930,0,0.38859882950782776,"typos, expand contractions, remove punctuation"
1931,0,0.38851332664489746,"typos, expand contractions, remove punctuation"
1932,1,0.38882976770401,"typos, expand contractions, remove punctuation"
1933,1,0.38918355107307434,"typos, expand contractions, remove punctuation"
1934,1,0.38909050822257996,"typos, expand contractions, remove punctuation"
1935,1,0.388928085565567,"typos, expand contractions, remove punctuation"
1936,1,0.3889225423336029,"typos, expand contractions, remove punctuation"
1937,0,0.38841357827186584,"typos, expand contractions, remove punctuation"
1938,1,0.38853612542152405,"typos, expand contractions, remove punctuation"
1939,1,0.38860201835632324,"typos, expand contractions, remove punctuation"
1940,0,0.38884541392326355,"typos, expand contractions, remove punctuation"
1941,1,0.3892962634563446,"typos, expand contractions, remove punctuation"
1942,1,0.38924556970596313,"typos, expand contractions, remove punctuation"
1943,1,0.38868337869644165,"typos, expand contractions, remove punctuation"
